"8510";"1";"215";"17.200000000";"2019-08-13 10:35:56"
"8512";"1";"215";"17.100000000";"2019-08-13 10:38:20"
"8513";"2";"215";"76.000000000";"2019-08-13 10:39:08"
"8514";"1";"215";"17.000000000";"2019-08-13 10:39:56"
"8515";"2";"215";"77.000000000";"2019-08-13 10:39:56"
"8516";"2";"215";"76.000000000";"2019-08-13 10:41:32"
"8518";"1";"215";"16.900000000";"2019-08-13 10:43:08"
"8520";"1";"215";"17.000000000";"2019-08-13 10:47:08"
"8522";"1";"215";"17.100000000";"2019-08-13 10:53:32"
"8523";"2";"215";"75.000000000";"2019-08-13 10:53:32"
"8527";"1";"215";"17.200000000";"2019-08-13 11:00:44"
"8529";"1";"215";"17.300000000";"2019-08-13 11:03:56"
"8530";"2";"215";"74.000000000";"2019-08-13 11:03:56"
"8531";"1";"215";"17.400000000";"2019-08-13 11:04:44"
"8532";"1";"215";"17.600000000";"2019-08-13 11:06:20"
"8534";"2";"215";"73.000000000";"2019-08-13 11:07:08"
"8535";"1";"215";"17.700000000";"2019-08-13 11:07:56"
"8536";"1";"215";"17.800000000";"2019-08-13 11:08:44"
"8537";"1";"215";"17.900000000";"2019-08-13 11:10:20"
"8538";"1";"215";"18.100000000";"2019-08-13 11:11:56"
"8540";"1";"215";"18.200000000";"2019-08-13 11:12:44"
"8541";"1";"215";"18.300000000";"2019-08-13 11:13:32"
"8545";"1";"215";"18.400000000";"2019-08-13 11:14:20"
"8546";"1";"215";"18.500000000";"2019-08-13 11:15:08"
"8549";"1";"215";"18.600000000";"2019-08-13 11:15:56"
"8553";"1";"215";"18.700000000";"2019-08-13 11:19:08"
"8555";"1";"215";"18.600000000";"2019-08-13 11:20:44"
"8557";"1";"215";"18.500000000";"2019-08-13 11:22:20"
"8558";"1";"215";"18.400000000";"2019-08-13 11:23:08"
"8559";"2";"215";"72.000000000";"2019-08-13 11:23:08"
"8562";"1";"215";"18.600000000";"2019-08-13 11:24:44"
"8567";"1";"215";"18.700000000";"2019-08-13 11:26:20"
"8569";"1";"215";"18.600000000";"2019-08-13 11:31:08"
"8570";"1";"215";"18.500000000";"2019-08-13 11:31:56"
"8571";"2";"215";"71.000000000";"2019-08-13 11:32:44"
"8573";"1";"215";"18.400000000";"2019-08-13 11:33:32"
"8575";"1";"215";"18.300000000";"2019-08-13 11:35:08"
"8577";"1";"215";"18.200000000";"2019-08-13 11:37:32"
"8579";"1";"215";"18.100000000";"2019-08-13 11:39:56"
"8581";"1";"215";"18.300000000";"2019-08-13 11:42:20"
"8587";"1";"215";"18.400000000";"2019-08-13 11:47:56"
"8590";"1";"215";"18.500000000";"2019-08-13 11:49:32"
"8593";"1";"215";"18.600000000";"2019-08-13 11:50:20"
"8595";"1";"215";"18.500000000";"2019-08-13 11:51:56"
"8596";"1";"215";"18.400000000";"2019-08-13 11:52:44"
"8598";"1";"215";"18.500000000";"2019-08-13 11:55:08"
"8600";"1";"215";"18.600000000";"2019-08-13 11:56:44"
"8602";"1";"215";"18.700000000";"2019-08-13 11:57:32"
"8603";"1";"215";"18.800000000";"2019-08-13 11:58:20"
"8604";"2";"215";"72.000000000";"2019-08-13 11:58:20"
"8607";"2";"215";"71.000000000";"2019-08-13 12:01:32"
"8609";"1";"215";"18.900000000";"2019-08-13 12:02:20"
"8610";"1";"215";"18.800000000";"2019-08-13 12:03:08"
